ID CONTRATO|RUC CONTRATISTA|TIPO PENALIDAD|OBJETO CONTRATO|ENTIDAD CONTRATANTE|FECHA PENALIDAD|DESCRIPCION/MOTIVO|MONTO
1055046|20489468795|OTRA PENALIDAD|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|03/09/18|OTRAS PENALIDADES|100
1113610|20263368992|POR MORA|BIENES|HOSPITAL DE VITARTE|03/09/18|PENALIDAD POR MORA|1198,16
1148200|20502029178|OTRA PENALIDAD|SERVICIOS|ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL|28/09/18|POR INCUMPLIMIENTO DE SUS OBLIGACIONES CONTRACTUALES|7400
1164881|20480393679|OTRA PENALIDAD|SERVICIOS|ZONA REGISTRAL N° V SEDE TRUJILLO|19/09/18|cambio de agentes que no cumplen el perfil |6225
1157557|20510393784|POR MORA|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|26/07/18|POR MORA|660,12
1168692|10066273135|POR MORA|SERVICIOS|DIRECCION DE ECONOMIA Y FINANZAS DE LA POLICIA NACIONAL DEL PERU - PNP|12/10/18|DEMORA INJUSTIFICADA PARA CULMINAR LOS TRABAJOS|6386,85
1157966|20601369169|OTRA PENALIDAD|SERVICIOS|ZONA REGISTRAL N° V SEDE TRUJILLO|30/07/18|NO ENTREGA DE INSUMOS |3044,39
1157966|20601369169|OTRA PENALIDAD|SERVICIOS|ZONA REGISTRAL N° V SEDE TRUJILLO|20/08/18|PENALIDAD POR NO ENTREGA DE INSUMOS|186,04
1148568|20508671378|POR MORA|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|05/07/18|POR MORA|270,3
1109888|20602307507|POR MORA|SERVICIOS|OFICINA DE NORMALIZACION PREVISIONAL|18/12/17|RETRASO INJUSTIFICADO EN LA PRESENTACIÓN OBJETO DEL CONTRATO|3714,05
1145819|C0002976913|OTRA PENALIDAD|SERVICIOS|SERVICIO DE ADMINISTRACION TRIBUTARIA DE HUANCAYO|26/09/18|Puesto no cubierto, No cumplir con el perfil y no contar con algunos implementos |498
1081765|20484426687|OTRA PENALIDAD|SERVICIOS|EMPRESA REGIONAL DE SERVICIOS PUBLICOS DE ELECTRICIDAD DEL SUR ESTE S.A.|22/01/18|Otras penalidades|190,02
1168750|20529380586|OTRA PENALIDAD|SERVICIOS|GOBIERNO REGIONAL DE CAJAMARCA-TRANSPORTES|12/09/18|POR CADA DÍA DE INASISTENCIA COMPROBADA DE CADA OBRERO EN EL LUGAR DE LA EJECUCIÓN DEL SER|249
1168750|20529380586|OTRA PENALIDAD|SERVICIOS|GOBIERNO REGIONAL DE CAJAMARCA-TRANSPORTES|12/09/18|POR EL INCUMPLIMIENTO EN LA EJECUCIÓN DE LAS ACTIVIDADES PROGRAMADAS|4949,21
1100829|20458681415|OTRA PENALIDAD|SERVICIOS|INSTITUTO NACIONAL MATERNO PERINATAL|30/09/17|DE ACUERDO A LA PENALIDAD ESTABLECIDA EN EL CONTRATO |150
1100829|20458681415|OTRA PENALIDAD|SERVICIOS|INSTITUTO NACIONAL MATERNO PERINATAL|31/12/17|OC 3283 SEGUNDA ENTREGA DE ACUERDO A LO ESTABLECIDO EN EL CONTRATO|300
1150727|20490069420|OTRA PENALIDAD|SERVICIOS|EMPRESA REGIONAL DE SERVICIOS PUBLICOS DE ELECTRICIDAD DEL SUR ESTE S.A.|24/07/18|Otras penalidades|6532,1
1101309|L0000001626|POR MORA|SERVICIOS|EJERCITO PERUANO|08/06/18|INCUMPLIMIENTO CLAUSULA CUARTA: VIGENCIA DEL CONTRATO Y PLAZO DE ENTREGA (RETRAZO 03 DIAS)|2043,9
1020434|20100057523|OTRA PENALIDAD|BIENES|OFICINA DE NORMALIZACION PREVISIONAL|21/10/16|ITEM 1 - OTRAS PENALIDADES|3357,5
1154089|20543160891|OTRA PENALIDAD|SERVICIOS|PETROLEOS DEL PERU S.A.|28/08/18|Retraso de 7 días calendarios en el plazo de ejecución.|10638,46
951847|20136828445|OTRA PENALIDAD|SERVICIOS|EMPRESA DE ELECTRICIDAD DEL PERÚ S.A. - ELECTROPERU|27/04/18|PENALIDAD NO. SJM180036 - POR INCUMPLIMIENTO DE CONDICIONES DEL SERVICIO|166
1035003|20514448338|OTRA PENALIDAD|SERVICIOS|EMPRESA DE ELECTRICIDAD DEL PERÚ S.A. - ELECTROPERU|16/01/18|PENALIDAD NO. SJM180005 - POR INCUMPLIMIENTO DE CONDICIONES DEL SERVICIO|1288,82
1094102|20319127845|OTRA PENALIDAD|SERVICIOS|EMPRESA DE ELECTRICIDAD DEL PERÚ S.A. - ELECTROPERU|08/03/18|PENALIDAD NO. SJM180015 - POR INCUMPLIMIENTO DE CONDICIONES DEL SERVICIO|1867,5
1132918|20494375525|OTRA PENALIDAD|SERVICIOS|EMPRESA DE ELECTRICIDAD DEL PERÚ S.A. - ELECTROPERU|11/04/18|PENALIDAD NO. SJM180025 - POR INCUMPLIMIENTO DE CONDICIONES DEL SERVICIO|2697,5
1044873|20319127845|OTRA PENALIDAD|SERVICIOS|EMPRESA DE ELECTRICIDAD DEL PERÚ S.A. - ELECTROPERU|06/03/18|PENALIDAD NO. SJM180013 - POR INCUMPLIMIENTO DE CONDICIONES DEL SERVICIO|207,5
1044873|20319127845|OTRA PENALIDAD|SERVICIOS|EMPRESA DE ELECTRICIDAD DEL PERÚ S.A. - ELECTROPERU|28/08/18|PENALIDAD NO. SJM180075 - POR INCUMPLIMIENTO DE CONDICIONES DEL SERVICIO|6225
1068584|20102688857|OTRA PENALIDAD|SERVICIOS|EMPRESA DE ELECTRICIDAD DEL PERÚ S.A. - ELECTROPERU|19/03/18|PENALIDAD NO. SJM180022 - POR INCUMPLIMIENTO DE CONDICIONES DEL SERVICIO|7055
1161390|20602384625|OTRA PENALIDAD|SERVICIOS|EMPRESA DE ELECTRICIDAD DEL PERÚ S.A. - ELECTROPERU|15/06/18|PENALIDAD NO. SJM180053 - POR INCUMPLIMIENTO DE CONDICIONES DEL SERVICIO|1286,5
1020401|20527671648|POR MORA|SERVICIOS|EMPRESA REGIONAL DE SERVICIOS PUBLICOS DE ELECTRICIDAD DEL SUR ESTE S.A.|22/02/18|Otras penalidades|174852,49
806787|10239928990|OTRA PENALIDAD|SERVICIOS|EMPRESA REGIONAL DE SERVICIOS PUBLICOS DE ELECTRICIDAD DEL SUR ESTE S.A.|15/06/16|Otras penalidades|1132,5
1043654|20458379395|POR MORA|BIENES|SEGURO SOCIAL DE SALUD|14/11/17|DEMORA EN ENTREGA|2802,47
1182293|10167592878|OTRA PENALIDAD|SERVICIOS|GOBIERNO REGIONAL DE CAJAMARCA-TRANSPORTES|19/11/18|POR EL CAMBIO DE SUPERVISOR DEL SERVICIO PROPUESTO EN SU OFERTA TÉCNICA |5319,72
1118622|20450317480|POR MORA|SERVICIOS|MINISTERIO PUBLICO-GERENCIA ADMINISTRATIVA DE SAN MARTIN|25/09/18|POR 648 ATRASOS EN LOS ENVIOS DE DOCUMENTOS|319,42
1141469|20523209095|POR MORA|SERVICIOS|ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL|19/11/18|PENALIDAD POR RETRASO INJUSTIFICADO EN LAS PRESTACIONES|89,88
932700|10449921866|OTRA PENALIDAD|SERVICIOS|SEGURO SOCIAL DE SALUD|16/03/16|DEMORA EXCESIVA EN SUBSANAR FALLAS O DESPERFECTOS TECNICOS|95,51
1194870|20601072042|OTRA PENALIDAD|SERVICIOS|SEGURO SOCIAL DE SALUD|22/10/18|INCUMPL,IMIENTO TDR|2324,89
1194870|20601072042|OTRA PENALIDAD|SERVICIOS|SEGURO SOCIAL DE SALUD|19/11/18|INCUMPLIMIENTO DE TDR|2321,35
1183000|20479631094|POR MORA|OBRAS|PETROLEOS DEL PERU S.A.|29/10/18|POR RETRASO EN CULMINACION DE LA OBRA|14222,21
1060917|20392965191|POR MORA|BIENES|MUNICIPALIDAD PROVINCIAL DE TAMBOPATA|20/03/17|PENALIDAD POR MORA, INCUMPLIMIENTO DEL PLAZO DE ENTREGA|24480
1186105|20603684207|OTRA PENALIDAD|SERVICIOS|GOBIERNO REGIONAL DE CAJAMARCA-TRANSPORTES|26/12/18|RDS N° 471-2018-GR-CAJ/DRTC, POR 03 DIAS INASISTENCIA COMPROBADA RESIDENTE DEL SERVICIO|3112,5
809832|20100177341|POR MORA|BIENES|SEGURO SOCIAL DE SALUD|13/05/15|DEMORA EN ENTREGA|90215,77
1153521|10432240407|POR MORA|SERVICIOS|MUNICIPALIDAD PROVINCIAL DE URUBAMBA|14/11/18|PENALIDAD POR MORA|875,38
1126703|20544629485|POR MORA|SERVICIOS|INSTITUTO GEOGRAFICO NACIONAL|07/12/17|PENALIDAD POR RETRASO EN LA ENTREGA|1386,18
1185357|20602276890|OTRA PENALIDAD|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|26/12/18|OTRAS PENALIDADES|25
1188814|10167592878|OTRA PENALIDAD|SERVICIOS|GOBIERNO REGIONAL DE CAJAMARCA-TRANSPORTES|31/12/18|POR 1 DIA INASISTENCIA COMPROBADA DE LOS INTEGRANTES DEL PERSONAL CLAVE PROPUESTO EN SU|1037,5
1165349|20511914125|POR MORA|BIENES|PETROLEOS DEL PERU S.A.|23/07/18|RETRASO INJUSTIFICADO EN LA ENTREGA DE MATERIAL POR 14 DÍAS|1332,81
1165356|20556043630|POR MORA|BIENES|PETROLEOS DEL PERU S.A.|12/07/18|RETRASO INJUSTIFICADO EN LA ENTREGA DE MATERIAL POR 03 DÍAS|257,61
1118622|20450317480|POR MORA|SERVICIOS|MINISTERIO PUBLICO-GERENCIA ADMINISTRATIVA DE SAN MARTIN|17/12/18|POR 397 ATRASOS EN LOS ENVIOS DE DOCUMENTOS|216,19
1149080|20100017491|POR MORA|SERVICIOS|SUPERINTENDENCIA NACIONAL DE LOS REGISTROS PUBLICOS|31/12/18|demora injustificada en el inicio del servicio|41787,43
1055046|20489468795|OTRA PENALIDAD|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|07/12/18|OTRAS PENALIDADES|450
1176037|20504644074|POR MORA|BIENES|PETROLEOS DEL PERU S.A.|19/11/18|POSTOR NO CUMPLIO PLAZO DE ENTREGA|3751,81
1157794|20100331528|POR MORA|BIENES|PETROLEOS DEL PERU S.A.|03/01/18|RETRASO INJUSTIFICADO EN LA ENTREGA DE MATERIAL POR 8 DÍAS|5502,24
1164254|20100329205|POR MORA|BIENES|UNIVERSIDAD NACIONAL JORGE BASADRE GROHMANN - TACNA|20/12/18|RETRAZO EN ENTREGA DE LOS BIENES|5997,9
1159751|20101936997|POR MORA|BIENES|PETROLEOS DEL PERU S.A.|25/06/18|RETRASO INJUSTIFICADO EN LA ENTREGA DE MATERIAL POR 04 DÍAS|5069,56
1119446|20547325118|POR MORA|BIENES|MINISTERIO DE ECONOMIA Y FINANZAS|07/12/18|POR MORA|1243,36
1165195|20601125642|POR MORA|BIENES|EMPRESA DE GENERACION ELECTRICA SAN GABAN S.A.|22/10/18|PENALIDAD POR MORA DE UN (01) DIA EN LA ENTREGA DEL SUMINISTRO |566,67
1159733|20100686814|POR MORA|SERVICIOS|FONDO MIVIVIENDA S.A.|05/10/18|PENALIDAD DE ENTREGA DE DOCUMENTOS|112,28
1183609|20547094124|POR MORA|SERVICIOS|JEFATURA DE LA VIII RPNP-HUANCAYO|12/12/18|ART 133 RETRASO INJUSTIFICADO DEL CONTRATISTA EN LAS EJECUCION DE LAS PRESTACIONES |8396,5
1132768|20493433025|OTRA PENALIDAD|SERVICIOS|DEFENSORIA DEL PUEBLO|29/01/18|Por no brindar descanso semanal al personal de vigilancia y seguridad - mes Dic. 2017|200
1187111|20483851171|OTRA PENALIDAD|OBRAS|MUNICIPALIDAD DISTRITAL DE HUARMACA|20/02/19|PERSONAL NO SE ENCUENTRA EN OBRA SIN HABER JUSTIFICADO SU AUSENCVIA ANTE EL SUPERVISOR M|318011,54
1166946|20531655835|POR MORA|SERVICIOS|SERVICIO INDUSTRIAL DE LA MARINA S.A.|29/11/18|REATRASO EN LA EJECUCION DE LAS PRESTACIONES OBJETO DEL CONTRATO|9344,54
1149688|20393719444|POR MORA|SERVICIOS|CORTE SUPERIOR DE JUSTICIA DE UCAYALI|01/10/18|Penalidad por demora en la entrega durante el mes de Octubre 2018|3483,08
1159963|20109464849|OTRA PENALIDAD|BIENES|PETROLEOS DEL PERU S.A.|08/08/18|NO CUMPLIO CON ENETREGA DE BIENES EN FECHA CONTRACTUAL|5560
812047|C0002606605|OTRA PENALIDAD|BIENES|SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT|04/05/17|OTRAS PENALIDADES|466,19
1195562|20440424792|POR MORA|BIENES|EMPRESA REGIONAL DE SERVICIO PUBLICO DE ELECTRICIDAD ELECTRO NOR MEDIO SA HIDRANDINA|19/03/19|PENALIDAD POR MORA POR UN DIA DE ATRASO|655,88
1174930|20513553693|POR MORA|BIENES|HOSPITAL DE VITARTE|05/02/19|POR MORA|48
1152978|20502221796|POR MORA|SERVICIOS|HOSPITAL DE VITARTE|04/12/18|POR MORA|1318,12
1112250|20370715107|POR MORA|BIENES|HOSPITAL DE VITARTE|05/02/19|POR MORA|385,15
1187777|20100287791|POR MORA|BIENES|HOSPITAL DE VITARTE|05/02/19|POR MORA|554,17
1148946|20207844072|OTRA PENALIDAD|SERVICIOS|PETROLEOS DEL PERU S.A.|09/03/18|INCUMPLIMIENTO DE PROCEDIMIENTO OPERATIVO|8300
1112709|20255361695|POR MORA|BIENES|HOSPITAL DE VITARTE|28/12/18|POR MORA|173,4
1174925|20377339461|POR MORA|BIENES|HOSPITAL DE VITARTE|21/12/18|POR MORA|576
1180619|20482137319|POR MORA|BIENES|HOSPITAL DE VITARTE|30/01/19|POR MORA|595,22
1152978|20502221796|POR MORA|SERVICIOS|HOSPITAL DE VITARTE|30/01/19|POR MORA|1497,6
1157355|20600539401|OTRA PENALIDAD|BIENES|ZONA REGISTRAL N° X SEDE CUSCO|05/10/18|otras penalidades |27
1182566|20490032852|POR MORA|SERVICIOS|ZONA REGISTRAL N° X SEDE CUSCO|03/01/19|otras|290,5
1158551|20426332168|OTRA PENALIDAD|BIENES|ZONA REGISTRAL N° X SEDE CUSCO|15/08/18|incumplimiento de embalaje y logos conforme a los TDR|6640
1142362|20527026238|POR MORA|OBRAS|GOBIERNO REGIONAL DE APURIMAC-CHANKA|15/03/19|PENALIDAD POR INCUMPLIMIENTO DE OBLIGACIONES|8253,39
1119152|20543483983|POR MORA|BIENES|PETROLEOS DEL PERU S.A.|26/01/18|TIEMPO DE ENTREGA|2751,43
1129414|20574761922|OTRA PENALIDAD|SERVICIOS|DEFENSORIA DEL PUEBLO|11/01/19|POR NO PRESENTAR EL INFORME MENSUAL SOBRE EL ESTADO DEL SERVICIO EN EL PLAZO ESTABLECIDO|200
1110886|20600999452|POR MORA|BIENES|PETROLEOS DEL PERU S.A.|23/02/18|TIEMPO DE ENTREGA|2549,88
1098530|20553892253|OTRA PENALIDAD|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|01/02/19|OTRAS PENALIDADES|69,65
1098530|20553892253|OTRA PENALIDAD|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|08/03/19|OTRAS PENALIDADES|30,8
1175552|20553892253|POR MORA|SERVICIOS|SUPERINTENDENCIA NACIONAL DE LOS REGISTROS PUBLICOS|17/04/19|Mora en la entrega a destinatario y devol cargos|299,19
1108007|20298110246|POR MORA|BIENES|PETROLEOS DEL PERU S.A.|07/12/17|TIEMPO DE ENTREGA|3690,01
1104731|20556043630|POR MORA|BIENES|PETROLEOS DEL PERU S.A.|25/10/17|TIEMPO DE ENTREGA|975,25
1197127|20467534026|POR MORA|SERVICIOS|UNIVERSIDAD NACIONAL AMAZONICA DE MADRE DE DIOS|27/03/19|PENALIDAD POR MORA|7906
1121085|20600516966|POR MORA|BIENES|PETROLEOS DEL PERU S.A.|04/12/17|TIEMPO DE ENTREGA|618,69
1163359|20387377167|POR MORA|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|25/04/19|POR MORA|615,47
1187746|20529115246|OTRA PENALIDAD|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|15/04/19|OTRAS PENALIDADES|125
1115247|20556043630|POR MORA|BIENES|PETROLEOS DEL PERU S.A.|14/02/18|TIEMPO DE ENTREGA|674,52
1083340|20100717124|OTRA PENALIDAD|SERVICIOS|MINISTERIO DE TRANSPORTES Y COMUNICACIONES|12/09/17|OTRAS PENALIDADES 035-2017|202,5
1083340|20100717124|OTRA PENALIDAD|SERVICIOS|MINISTERIO DE TRANSPORTES Y COMUNICACIONES|25/03/19|OTRAS PENALIDADES 007-2019|2520
1185024|20601692806|OTRA PENALIDAD|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|04/04/19|OTRAS PENALIDADES|400
1083340|20100717124|OTRA PENALIDAD|SERVICIOS|MINISTERIO DE TRANSPORTES Y COMUNICACIONES|29/12/17|OTRAS PENALIDADES S/N |607,5
1203137|10081187032|OTRA PENALIDAD|SERVICIOS|CENTRO DE FORMACION EN TURISMO|23/04/19|POR NO INGRESAR CAMARAS Y MODEM PARA EL DESARROLLO DEL SERVICIO|8021,62
1154111|20458714101|POR MORA|BIENES|PETROLEOS DEL PERU S.A.|14/05/19|por demora en la entrega|3797,83
1185127|20511772312|OTRA PENALIDAD|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|27/05/19|OTRAS PENALIDADES|250
1210007|20559912191|OTRA PENALIDAD|SERVICIOS|ZONA REGISTRAL N° V SEDE TRUJILLO|27/05/19|otra penalidad, noacreditar perfil, no presentar entregables|6090
1183341|20349248132|POR MORA|SERVICIOS|CENTRO DE FORMACION EN TURISMO|07/06/19|POR NO HABER SUBSANADO A CABALIDAD LAS OBSERVACIONES DEL TERCER ENTREGABLE |1957
1143423|20387377167|POR MORA|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|13/06/19|POR MORA|2532,32
1148889|20100017491|OTRA PENALIDAD|SERVICIOS|ZONA REGISTRAL N° V SEDE TRUJILLO|21/06/19|penalidad por avería en enlace respaldo |164,35
1188798|L0000005679|POR MORA|SERVICIOS|COMISION DE PROMOCION DEL PERU PARA LA EXPORTACION Y EL TURISMO - PROMPERU|05/03/19|POR MORA|56,71
1143892|L0000000552|POR MORA|SERVICIOS|COMISION DE PROMOCION DEL PERU PARA LA EXPORTACION Y EL TURISMO - PROMPERU|05/03/19|POR MORA|436,65
1148159|20258197993|POR MORA|SERVICIOS|COMISION DE PROMOCION DEL PERU PARA LA EXPORTACION Y EL TURISMO - PROMPERU|30/04/18|POR MORA|208,2
1208756|20358706101|OTRA PENALIDAD|SERVICIOS|EMPRESA DE GENERACION ELECTRICA MACHUPICCHU|12/06/19|Por dejar sin personal en la Sede Cusco por 3 días periodo Abr-May.2019           |150
1101065|20545998387|OTRA PENALIDAD|SERVICIOS|SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT|19/02/18|OTRAS PENALIDADES|830
1170548|20526440979|POR MORA|OBRAS|GOBIERNO REGIONAL DE PIURA - DIRECCIÓN  REGIONAL DE AGRICULTURA|11/12/18|Penalidad planteada por el supervisor de obra. Valorización Nº 3|6816,2
1101065|20545998387|OTRA PENALIDAD|SERVICIOS|SUPERINTENDENCIA NACIONAL DE ADUANAS Y DE ADMINISTRACION TRIBUTARIA - SUNAT|14/03/19|OTRAS PENALIDADES|420
1181066|20555114622|OTRA PENALIDAD|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|06/06/19|OTRAS PENALIDADES|800
1210007|20559912191|OTRA PENALIDAD|SERVICIOS|ZONA REGISTRAL N° V SEDE TRUJILLO|18/06/19|PAGO DE OBLIGACIONES SOCIALES FUERA DE FECHA |840
1185347|20600877004|OTRA PENALIDAD|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|11/07/19|OTRAS PENALIDADES|100
1166310|20532726493|OTRA PENALIDAD|SERVICIOS|EMPRESA DE GENERACION ELECTRICA DEL SUR S.A.|04/06/19|06-2019 Otras Penalidades|5800
1166310|20532726493|OTRA PENALIDAD|SERVICIOS|EMPRESA DE GENERACION ELECTRICA DEL SUR S.A.|03/12/18|14-2018 Otras Penalidades|3400
1143423|20387377167|POR MORA|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|11/07/19|POR MORA|1245,66
1150449|C0003008940|OTRA PENALIDAD|SERVICIOS|SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE LIMA - SEDAPAL|09/04/19|INCUMPLIMIENTO DE FECHA|3584,2
1148889|20100017491|OTRA PENALIDAD|SERVICIOS|ZONA REGISTRAL N° V SEDE TRUJILLO|19/08/19|penalidad averias mes del 24-06-19 AL 23-07-19|792,75
1198743|20529965380|OTRA PENALIDAD|OBRAS|MUNICIPALIDAD DISTRITAL DE HUARMACA|21/08/19|PENALIDAD POR PRESENTACION DE CALENDARIO CON ERRORES|13784,38
1232183|20494374472|OTRA PENALIDAD|SERVICIOS|GOBIERNO REGIONAL DE AYACUCHO - UNIDAD DE GESTION EDUCATIVA LOCAL DE HUAMANGA|08/08/19|Contratista incurrio en otra penalidad (por cantidad y calidad, art. 11 del Contrato)|441
1200157|20262241441|OTRA PENALIDAD|CONSULTORIAS OBRAS|PROGRAMA AGUA SEGURA PARA LIMA Y CALLAO|28/06/19|POR LA VALORIZACIÓN Nro 3 DE SUPERVISIÓN DE OBRA CHORRILLOS |78120
1200157|20262241441|OTRA PENALIDAD|CONSULTORIAS OBRAS|PROGRAMA AGUA SEGURA PARA LIMA Y CALLAO|11/06/19|EN LA VALORIZACIÓN Nro 02 DEL SERVICIO DE SUPERVISIÓN OBRA CHORRILLOS|128520
1200358|20262241441|OTRA PENALIDAD|CONSULTORIAS OBRAS|PROGRAMA AGUA SEGURA PARA LIMA Y CALLAO|28/05/19|EN LA VALORIZACIÓN Nro 04 DE SUPERVISIÓN DE OBRA JICAMARCA|35280
1150311|20522540359|POR MORA|SERVICIOS|COMISION DE PROMOCION DEL PERU PARA LA EXPORTACION Y EL TURISMO - PROMPERU|16/01/19|POR MORA|1333,16
1159710|L0000001111|POR MORA|SERVICIOS|COMISION DE PROMOCION DEL PERU PARA LA EXPORTACION Y EL TURISMO - PROMPERU|03/09/18|POR MORA|4895
1227059|20419309932|POR MORA|BIENES|PETROLEOS DEL PERU S.A.|15/08/19|TIEMPO DE ENTREGA|4643,7
1153212|C0003010270|OTRA PENALIDAD|SERVICIOS|ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL|31/12/18|Otras Penalidades según TDR|1600
1153210|C0003010270|OTRA PENALIDAD|SERVICIOS|ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL|23/10/18|Otras Penalidades según TDR|200
1153210|C0003010270|OTRA PENALIDAD|SERVICIOS|ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL|12/12/18|Otras Penalidades según TDR|1100
1153210|C0003010270|OTRA PENALIDAD|SERVICIOS|ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL|31/12/18|Otras Penalidades según TDR|4800
1130248|20544901941|OTRA PENALIDAD|SERVICIOS|ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL|29/10/18|Otras Penalidades según TDR|6650
1130248|20544901941|OTRA PENALIDAD|SERVICIOS|ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL|18/07/18|Otras Penalidades según TDR|250
1130248|20544901941|POR MORA|SERVICIOS|ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL|29/10/18|Por demora en la entrega de doc. y dev. de cargos |14702,06
1130248|20544901941|POR MORA|SERVICIOS|ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL|19/09/18|Por demora en la entrega de doc. y dev. de cargos |12181,69
1166310|20532726493|OTRA PENALIDAD|SERVICIOS|EMPRESA DE GENERACION ELECTRICA DEL SUR S.A.|21/09/18|08-2018 Otras Penalidades|21800
1200317|20100329205|POR MORA|BIENES|UNIVERSIDAD NACIONAL AMAZONICA DE MADRE DE DIOS|08/02/19|RETRASO INJUSTIFICADO EN LA ENTREGA DEL BIEN|1107,95
1040027|20602131549|OTRA PENALIDAD|SERVICIOS|SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE LIMA - SEDAPAL|25/01/17|INCUMPLIMIENTO|810
1040027|20602131549|OTRA PENALIDAD|SERVICIOS|SERVICIO DE AGUA POTABLE Y ALCANTARILLADO DE LIMA - SEDAPAL|23/11/16|POR ROTACION DE PERSONAL SIN AUTORIZACION|5925
1163629|10061227283|POR MORA|SERVICIOS|ZONA REGISTRAL N° XI SEDE ICA|12/11/18|PENALIDAD POR HABER INCURRIDO EN 19 DIAS DE ATRASO EN LA PRESTACION DEL SERVICIO|3643,25
1222433|20603381697|OTRA PENALIDAD|SERVICIOS|DEFENSORIA DEL PUEBLO|25/09/19|Por no presentar el informe mensual dentro de 5 días hábiles de finalizado el mes|200
1143423|20387377167|POR MORA|SERVICIOS|MINISTERIO DE ECONOMIA Y FINANZAS|24/09/19|POR MORA|2143,16
1160221|20600182693|POR MORA|OBRAS|MUNICIPALIDAD PROVINCIAL DE CORONEL PORTILLO|25/09/19|POR MORA EN LA EJECUCION DE LA PRESTACION Y POR ENTREGA DE VALOR AL SUPERV FUERA DE PLAZO|30350,59
1185880|20212980774|POR MORA|BIENES|PETROLEOS DEL PERU S.A.|07/05/19|TIEMPO DE ENTREGA|12000
1187104|20483851171|OTRA PENALIDAD|OBRAS|MUNICIPALIDAD DISTRITAL DE HUARMACA|01/10/19|AUSENCIA DEL ESPECIALISTA EN ARQUEOLOGIA Y SEGURIDA DE OBRAS |123374
1111894|20550205409|POR MORA|SERVICIOS|FONDO NACIONAL DE FINANCIAMIENTO DE LA ACTIVIDAD EMPRESARIAL - FONAFE|07/01/19|POR 36 DIÁS DE RETRASO EN LA PRESENTACION DE LIQUIDACION|876,48
1234619|20481788715|POR MORA|BIENES|GOBIERNO REGIONAL DE LORETO-SALUD LORETO Y PERIFERICOS|25/09/19|POR HABER ALCANZADO LA MAXIMA PENALIDAD POR MORA|9323,05
1200100|20519136041|POR MORA|BIENES|UNIVERSIDAD NACIONAL DE EDUCACION ENRIQUE GUZMAN Y VALLE|26/02/19|demora de 28 dias|19788,6
1175552|20553892253|POR MORA|SERVICIOS|SUPERINTENDENCIA NACIONAL DE LOS REGISTROS PUBLICOS|17/09/19|Demora en la entrega de documentos y devolucion de cargos|926,98
1211056|10442454600|OTRA PENALIDAD|SERVICIOS|SUPERINTENDENCIA NACIONAL DE LOS REGISTROS PUBLICOS|15/10/19|No presentar los tipos de racion solicitados|33,2
1242969|20556054160|POR MORA|SERVICIOS|EJERCITO PERUANO|11/10/19|POR MORA DE 1 DIA|905,17
1242969|20556054160|POR MORA|SERVICIOS|EJERCITO PERUANO|02/10/19|POR MORA DE 1 DIA|905,17
1153210|C0003010270|OTRA PENALIDAD|SERVICIOS|ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL|30/10/18|Otras Penalidades según TDR|200
1153210|C0003010270|OTRA PENALIDAD|SERVICIOS|ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL|19/11/18|Otras Penalidades según TDR|700
1153212|C0003010270|OTRA PENALIDAD|SERVICIOS|ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL|28/02/19|Otras Penalidades según TDR|200
1178313|20390724919|OTRA PENALIDAD|SERVICIOS|ORGANISMO DE EVALUACION Y FISCALIZACION AMBIENTAL|06/12/18|Otras Penalidades según TDR|1150
