ID CONTRATO|RUC CONTRATISTA|TIPO PENALIDAD|OBJETO CONTRATO|ENTIDAD CONTRATANTE|FECHA PENALIDAD|DESCRIPCION/MOTIVO|MONTO
2051310|20498255796|Otra Penalidad|Obra|MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO|10/08/21|APLICAR LA PENALIDAD POR DEMORA EN LA PRESENTACION DE INFORMES AL CONTRATISTA CHRISTIAN CALLATA TOLEDO - 
 Solicitado mediante expediente 2021-0084373 por error de la entidad|0
2026580|20454930917|Otra Penalidad|Obra|MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO|17/03/21|APLICAR PENALIDAD AL PROVEEDOR CONSTRUCCION Y SERVICIOS SAN AGUSTIN S.R.L.|1100
2026046|20558351790|Otra Penalidad|Obra|MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO|15/03/21|APLICA PENALIDAD AL PROVEEDOR DRUK GAVE INGENIERIA CONSTRUCCION YS ERVICIOS S.R.L.|1100
2023433|20601358981|Por Mora|Obra|PROGRAMA NACIONAL DE INFRAESTRUCTURA EDUCATIVA UE 108 - PRONIED|20/06/21|PENALIDAD POR MORA|815,7
2000053|20359742615|Otra Penalidad|Servicio|MINISTERIO DE RELACIONES EXTERIORES|24/08/21|Puestos de seguridad y vigilancia sin cubrir con una demora mayor a dos horas (1)|220
2050223|20256136865|Por Mora|Servicio|SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA|04/08/21|PENALIDAD POR MORA|43262,61
2045489|20553892253|Otra Penalidad|Servicio|SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA|17/05/21|OTRAS PENALIDADES|42,3
2011810|20494782244|Por Mora|Obra|PROGRAMA NACIONAL DE INFRAESTRUCTURA EDUCATIVA UE 108 - PRONIED|25/08/21|PENALIDAD POR MORA|1232,91
2035795|20601612268|Por Mora|Obra|GOBIERNO REGIONAL DE LAMBAYEQUE - PROYECTO ESPECIAL OLMOS - TINAJONES|02/09/21|Retraso en presentación, correspondiéndole aplicar una penalidad de S/. 70,506.63 soles de la presente Valorización de Obra N° 05.|70506,63
2061304|20468787360|Por Mora|Bien|HOSPITAL EMERGENCIA ATE VITARTE|13/08/21|PROVEEDOR INCUMPLIO CON EL PLAZO DE ENTREGA DEL EQUIPO EN CESION DE USO|23845,92
2011942|20511772312|Otra Penalidad|Servicio|PROGRAMA NACIONAL DE TELECOMUNICACIONES|07/07/21|AGENTE DE SEGURIDAD NO PORTA SU ARMA DE FUEGO|100
2010157|20601701503|Otra Penalidad|Servicio|ZONA REGISTRAL NRO XIV SEDE AYACUCHO|17/09/21|Por incurrir en retraso injustificado en la ejecución de las prestaciones, objeto de contratación.|1012
2010157|20601701503|Por Mora|Servicio|ZONA REGISTRAL NRO XIV SEDE AYACUCHO|26/04/21|penalidad  por mora - correspondiente al mes de marzo|1953,14
2010157|20601701503|Por Mora|Servicio|ZONA REGISTRAL NRO XIV SEDE AYACUCHO|20/05/21|penalidad  por mora - correspondiente al mes de abril|2582,95
2010157|20601701503|Otra Penalidad|Servicio|ZONA REGISTRAL NRO XIV SEDE AYACUCHO|20/05/21|otras penalidades - correspondiente al mes de abril|121
2010157|20601701503|Por Mora|Servicio|ZONA REGISTRAL NRO XIV SEDE AYACUCHO|17/06/21|penalidad  por mora - correspondiente al mes de mayo|1278,44
2000378|20490234137|Por Mora|Servicio|ZONA REGISTRAL NRO XIV SEDE AYACUCHO|13/09/21|penalidad por mora - correspondiente al mes de agosto|262,39
2036311|20604137188|Otra Penalidad|Servicio|ZONA REGISTRAL NRO XIV SEDE AYACUCHO|23/04/21|Otras penalidades - correspondiente al mes de marzo|746
2036311|20604137188|Otra Penalidad|Servicio|ZONA REGISTRAL NRO XIV SEDE AYACUCHO|25/05/21|Otras penalidades - periodo correspondiente del mes de abril|750
2021504|20601665591|Otra Penalidad|Obra|PROGRAMA NACIONAL DE INFRAESTRUCTURA EDUCATIVA UE 108 - PRONIED|17/08/21|OTRAS PENALIDADES OBRA" Supuesto N° 12 (Presentación de cronogramas)|1320
2052693|20601245931|Otra Penalidad|Servicio|GOBIERNO REGIONAL HUANCAVELICA UNIDAD EJECUTORA RED DE SALUD TAYACAJA|30/07/21|PENALIDAD DE LA ORDEN DE SERVICIO N° 349|220
2007990|20562912615|Otra Penalidad|Obra|MUNICIPALIDAD METROPOLITANA DE LIMA|24/11/21|AUSENCIA DE PERSONAL EN OBRA|1290
2007990|20562912615|Otra Penalidad|Obra|MUNICIPALIDAD METROPOLITANA DE LIMA|28/12/21|NO PERMANENCIA DEL PERSONAL POR MENOS A 60 DÍAS|2150
2026580|20454930917|Otra Penalidad|Obra|MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO|30/09/21|APLICAR LA PENALIDAD POR DOCUMENTACION INCOMPLETA AL CONTRATISTA|1100
2028110|20554356690|Por Mora|Bien|GOBIERNO REGIONAL DE CAJAMARCA-HOSPITAL CAJAMARCA|12/07/21|PENALIDAD ORDEN DE COMPRA N° 476|17700
2068686|20387377167|Otra Penalidad|Servicio|MINISTERIO DE ECONOMIA Y FINANZAS|17/09/21|OTRAS PENALIDADES|370,6
2046111|20422293699|Otra Penalidad|Servicio|MINISTERIO DE ECONOMIA Y FINANZAS|14/09/21|OTRAS PENALIDADES|300
2003201|20564291316|Otra Penalidad|Servicio|MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS|06/10/21|no subsanar las observaciones efectuadas por el inspector dentro del plazo otorgado., un vehículo no cuenta con SOAT, siete días, no disponer de maquinaria mínima, Un evento al No presentar videos diarios debidamente georreferenciados |44000
2057937|20423044765|Por Mora|Bien|INSTITUTO NACIONAL DE SALUD DEL NIÑO|19/08/21|POR 1 DIA DE ATRASO MEMO-1560-OL-308-2021-UACBS-OL-INSN|14,23
2055998|20604773327|Por Mora|Bien|INSTITUTO NACIONAL DE SALUD DEL NIÑO|19/08/21|POR 16 DIAS DE RETRASO MEMO 1559-OL-306-2021-UACBS-OL-INSN|888
2053555|10311771766|Otra Penalidad|Servicio|MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS|14/10/21|Presento el Informe Mensual, correspondiente al mes de mayo de 2021, con un día de retraso|201,08
2053641|10311709718|Otra Penalidad|Servicio|MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS|14/10/21|La entidad notifica al inspector PLIEGO DE OBSERVACIONES AL INFORME MENSUAL N° 04, La entidad notifica al inspector PLIEGO DE OBSERVACIONES REITERATIVO AL INFORME MENSUAL N° 04|329,82
2053575|10409964317|Otra Penalidad|Servicio|MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS|14/10/21|La entidad notifica al inspector PLIEGO DE OBSERVACIONES AL INFORME MENSUAL N° 04|235,61
2053575|10409964317|Otra Penalidad|Servicio|MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS|14/10/21|Presento el Informe Mensual, correspondiente al mes de mayo de 2021, con un día de retraso.|392,69
2053608|10090627886|Otra Penalidad|Servicio|MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS|19/10/21|la entidad notifica al inspector EL PLIEGO DE OBSERVACIONES AL INFORME MENSUAL N° 04 CORRESPONDIENTE AL MES DE MAYO DE 2021,  la entidad notifica al inspector EL PLIEGO DE OBSERVACIONES REITERATIVO DEL INFORME MENSUAL N° 04 CORRESPONDIENTE AL MES DE MAYO DE 2021|650,48
2036661|20552071787|Por Mora|Bien|IAFAS DEL EJERCITO DEL PERU (FOSPEME)|05/04/21|RETRASO EN EL INTERNAMIENTO|143,03
2040090|20523672801|Por Mora|Bien|IAFAS DEL EJERCITO DEL PERU (FOSPEME)|05/04/21|RETRASO EN EL INTERNAMIENTO|65,04
2051309|20255162579|Otra Penalidad|Servicio|INSTITUTO NACIONAL DE SALUD DEL NIÑO|13/09/21|Incumplimiento de terminos contractuales correspondiente al periodo del 12 al 31 de julio del 2021. Memo 1782-OL-353-2021-UACBS-OL-INSN|100
2030080|20523951603|Por Mora|Bien|IAFAS DEL EJERCITO DEL PERU (FOSPEME)|06/07/21|RETRASO EN EL INTERNAMIENTO|1213
2059471|20604242267|Por Mora|Bien|IAFAS DEL EJERCITO DEL PERU (FOSPEME)|06/07/21|RETRASO EN EL INTERNAMIENTO|736
2069000|20260344341|Por Mora|Bien|INSTITUTO NACIONAL DE SALUD DEL NIÑO|30/09/21|Por 2 dias de retraso Memo 1917-OL-377-2021-UACBS-OL-INSN|1068,96
2048616|20525076343|Otra Penalidad|Bien|MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO|06/08/21|APLICAR PENALIDAD POR NO COMUNICAR OPORTUNAMENTE LOS DECREMENTOS EN EL PRECIO DEL COMBUSTIBLE SEGUN VARIACION DE SU PROVEEDOR MAYORISTA|8800
2009352|20527381569|Por Mora|Servicio|MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS|10/12/20|INFOME DE PENALIDAD N° 00167-2020-TABPF/ABAS/MPQ-U|150,01
2011999|20601665591|Otra Penalidad|Obra|PROGRAMA NACIONAL DE INFRAESTRUCTURA EDUCATIVA UE 108 - PRONIED|29/12/20|1.- "OTRAS PENALIDADES EXP TEC" Supuesto N° 9|912,9
2033822|10099748945|Por Mora|Servicio|GOBIERNO REGIONAL DE HUANCAVELICA Sede Central|28/04/21|RETRASO INJUSTIFICADO EN LA PRESTACION DEL SERVICIO|38,34
2033776|10412998869|Por Mora|Servicio|GOBIERNO REGIONAL DE HUANCAVELICA Sede Central|28/04/21|RETRASO INJUSTIFICADO EN LA PRESTACION DEL SERVICIO|36,67
2014071|20600616847|Por Mora|Bien|GOBIERNO REGIONAL DE HUANCAVELICA Sede Central|30/04/21|RETRASO INJUSTIFICADO EN LA ENTREGA DEL BIEN|15193,35
2014071|20600616847|Por Mora|Bien|GOBIERNO REGIONAL DE HUANCAVELICA Sede Central|30/04/21|RETRASO INJUSTIFICADO EN LA ENTREGA DEL BIEN|37775,04
2003987|20600616847|Por Mora|Bien|GOBIERNO REGIONAL DE HUANCAVELICA Sede Central|30/04/21|RETRASO INJUSTIFICADO EN LA ENTREGA DEL BIEN|21824,96
2051310|20498255796|Otra Penalidad|Obra|MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO|13/08/21|APLICAR PENALIDAD POR DOCUMENTACION INCOMPLETA AL CONTRATISTA DIVINA MISERICORDIA CONSULTORES CONTRATISTAS SERVICIOS GENERALES E.I.R.L. |1100
2026030|10407199231|Otra Penalidad|Consultoría de Obra|MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO|10/08/21|APLICAR LA PENALIDAD POR DEMORA EN LA PRESENTACION DE INFORMES AL CONTRATISTA CHRISTIAN CALLATA TOLEDO|530,86
2050458|20393719444|Por Mora|Servicio|CORTE SUPERIOR DE JUSTICIA DE UCAYALI|27/08/21|POR ATRASO DE 11 DIAS  CORRESPONDIENTE AL MES DE JUNIO |102,69
2068026|20506859779|Por Mora|Bien|GOBIERNO REGIONAL HUANCAVELICA-UNIDAD DE GESTION EDUCATIVA LOCAL HUANCAVELICA|31/08/21|Aplicación de la penalidad por haber presentado retraso en la Entrega de Mascarillas de Uso Comunitario, en el ámbito de la Unidad de Gestión Educativa Local de Huancavelica|7546,76
2040065|20564128911|Por Mora|Servicio|MUNICIPALIDAD DISTRITAL DE COPORAQUE - ESPINAR|03/09/21|PENALIDAD POR MORA|3642,86
2044905|20601692806|Otra Penalidad|Servicio|MINISTERIO DE ECONOMIA Y FINANZAS|27/08/21|Otra penalidad|500
2022808|20606312572|Otra Penalidad|Obra|MUNICIPALIDAD DISTRITAL DE ANCON|30/06/21|PENALIDAD|2706,54
2040573|20450317480|Por Mora|Servicio|MINISTERIO PUBLICO-GERENCIA ADMINISTRATIVA DE SAN MARTIN|03/06/21|POR 441 ATRASOS ACUMULADOS EN LOS ENVIOS DE SOBRES AL DESTINATARIO FINAL-FEBRERO 2021|355,6
2040573|20450317480|Por Mora|Servicio|MINISTERIO PUBLICO-GERENCIA ADMINISTRATIVA DE SAN MARTIN|19/07/21|POR 513 ATRASOS EN LOS ENVIOS DE SOBRES AL DESTINATARIO FINAL - MARZO 2021|431,61
2040573|20450317480|Por Mora|Servicio|MINISTERIO PUBLICO-GERENCIA ADMINISTRATIVA DE SAN MARTIN|27/07/21|POR 361 ATRASOS EN LOS ENVIOS DE SOBRES AL DESTINATARIO FINAL - JUNIO 2021|413,71
2066162|20545792177|Por Mora|Bien|MINISTERIO PUBLICO-GERENCIA ADMINISTRATIVA DE SAN MARTIN|10/08/21|POR 7 DIAS DE ATRASO EN LA ENTREGA DE LOS BIENES|7105,99
2027319|20525177964|Por Mora|Bien|INSTITUTO NACIONAL DE REHABILITACION|29/01/21|PENALIDAD |11155,72
2028805|10085038406|Otra Penalidad|Consultoría de Obra|GOBIERNO REGIONAL DE LAMBAYEQUE - PROYECTO ESPECIAL OLMOS - TINAJONES|11/02/21|PENALIDAD POR REEMPLAZO DE JEFE DE SUPERVISION|8800
2011942|20511772312|Otra Penalidad|Servicio|PROGRAMA NACIONAL DE TELECOMUNICACIONES|02/09/21|Por tardanza y puesto de vigilancia no cubierto en la hora indicada|2400
2010157|20601701503|Por Mora|Servicio|ZONA REGISTRAL NRO XIV SEDE AYACUCHO|17/09/21|Por incurrir en retraso injustificado en la ejecución de las prestaciones, objeto de contratación.|719,99
2010157|20601701503|Otra Penalidad|Servicio|ZONA REGISTRAL NRO XIV SEDE AYACUCHO|17/06/21|otras penalidades - correspondiente al mes de abril|77
2074788|20505719396|Por Mora|Bien|HOSPITAL EMERGENCIA ATE VITARTE|20/09/21|EL CONTRATISTA INCUMPLIO CON EL PLAZO DE LA PRIMERA ENTREGA DE LOS BIENES.|4900
2000378|20490234137|Otra Penalidad|Servicio|ZONA REGISTRAL NRO XIV SEDE AYACUCHO|25/04/21|Otras penalidades - correspondiente al mes de abril|660
2000378|20490234137|Otra Penalidad|Servicio|ZONA REGISTRAL NRO XIV SEDE AYACUCHO|22/06/21|Otras penalidades - correspondiente al mes de mayo|16060
2000378|20490234137|Otra Penalidad|Servicio|ZONA REGISTRAL NRO XIV SEDE AYACUCHO|20/07/21|Otras penalidades - correspondiente al mes de junio|1100
2036311|20604137188|Otra Penalidad|Servicio|ZONA REGISTRAL NRO XIV SEDE AYACUCHO|23/02/21|Otras penalidades - correspondiente al mes de enero|2330
2036311|20604137188|Otra Penalidad|Servicio|ZONA REGISTRAL NRO XIV SEDE AYACUCHO|20/07/21|Otras penalidades - periodo correspondiente del mes de junio|396
2036311|20604137188|Otra Penalidad|Servicio|ZONA REGISTRAL NRO XIV SEDE AYACUCHO|12/08/21|Otras penalidades - correspondiente al mes de julio|1060
2021504|20601665591|Otra Penalidad|Obra|PROGRAMA NACIONAL DE INFRAESTRUCTURA EDUCATIVA UE 108 - PRONIED|17/08/21|OTRAS PENALIDADES EXP TEC" Supuesto N° 9 (Levantamiento de Obs)|472,89
2021504|20601665591|Otra Penalidad|Obra|PROGRAMA NACIONAL DE INFRAESTRUCTURA EDUCATIVA UE 108 - PRONIED|17/09/21|OTRAS PENALIDADES OBRA" Supuesto N° 15 (Presentación de valorización)|27015,82
2059628|20602866441|Por Mora|Bien|GOBIERNO REGIONAL HUANCAVELICA UNIDAD EJECUTORA RED DE SALUD TAYACAJA|21/07/21|PENALIDAD DEL CONTRATO N° 031-2021/GOB.REG.HVCA/DIRESA/UERST|13672,31
2059396|20601310695|Por Mora|Servicio|ORGANISMO SUPERVISOR DE LAS CONTRATACIONES DEL ESTADO|23/09/21|Demora en entregables|2661,62
2009346|10432925574|Otra Penalidad|Servicio|MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS|05/10/21|Retraso de cuatro días por demora en la presentación del levantamiento del pliego de observaciones, No presentar fotos y videos de cada día fechados y georreferenciados|6600
2025878|20381450377|Por Mora|Bien|INSTITUTO NACIONAL DE SALUD DEL NIÑO|19/08/21|POR 1 DIA DE ATRASO, MEMO 1558-OL-307-2021-UACBS-OL-INSN|1187,5
2062250|20566081921|Por Mora|Bien|INSTITUTO NACIONAL DE SALUD DEL NIÑO|19/08/21|POR 1 DIA DE ATRASO MEMO1562-OL-309-2021-UACBS-OL-INSN|225
2053856|10310312008|Otra Penalidad|Servicio|MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS|14/10/21|la entidad notifica al inspector PLIEGO DE OBSERVACIONES AL INFORME MENSUAL N° 04 CORRESPONDIENTE AL MES DE MAYO DE 2021|191,2
2054064|10103428187|Otra Penalidad|Servicio|MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS|14/10/21|Por presentar documentación incompleta o con errores de cálculo o adjuntar documentación que no corresponda al servicio.|204,94
2054974|10400712838|Otra Penalidad|Servicio|MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS|14/10/21|Presento el Informe Mensual, correspondiente al mes de mayo de 2021, con un día de retraso|244,6
2053604|15400761407|Otra Penalidad|Servicio|MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS|14/10/21|Presento el Informe Mensual, correspondiente al mes de mayo de 2021, con un día de retraso.|386,13
2053608|10090627886|Otra Penalidad|Servicio|MUNICIPALIDAD PROVINCIAL DE ANDAHUAYLAS|19/10/21|No presentar oportunamente el informe mensual correspondiente al mes de mayo del 2021. RES PROC 07|325,24
2069764|20316555285|Por Mora|Bien|PETROLEOS DEL PERU S.A.|18/10/21|POR DEMORA EN LA ENTREGA DE LOS MATERIALES|9902,77
2035354|20271470381|Por Mora|Bien|IAFAS DEL EJERCITO DEL PERU (FOSPEME)|05/04/21|RETRASO EN EL INTERNAMIENTO |1078,43
2013116|20171586608|Por Mora|Bien|IAFAS DEL EJERCITO DEL PERU (FOSPEME)|27/04/21|RETRASO EN EL INTERNAMIENTO|896
2040090|20523672801|Por Mora|Bien|IAFAS DEL EJERCITO DEL PERU (FOSPEME)|27/04/21|RETRASO EN EL INTERNAMIENTO|195,11
2028692|20100018625|Por Mora|Bien|IAFAS DEL EJERCITO DEL PERU (FOSPEME)|06/07/21|RETRASO EN EL INTERNAMIENTO|854,79
2030077|20563351960|Por Mora|Bien|IAFAS DEL EJERCITO DEL PERU (FOSPEME)|02/08/21|RETRASO EN EL INTERNAMIENTO|171,42
2048623|20503794692|Por Mora|Bien|IAFAS DEL EJERCITO DEL PERU (FOSPEME)|02/08/21|RETRASO EN EL INTERNAMIENTO|659,75
2066967|20476798770|Por Mora|Bien|IAFAS DEL EJERCITO DEL PERU (FOSPEME)|02/08/21|RETRASO EN EL INTERNAMIENTO|6250
2066848|20100018625|Por Mora|Bien|IAFAS DEL EJERCITO DEL PERU (FOSPEME)|23/08/21|RETRASO EN EL INTERNAMIENTO|3393,75
2065666|20523209095|Por Mora|Servicio|IAFAS DEL EJERCITO DEL PERU (FOSPEME)|23/08/21|RETRASO EN EL INTERNAMIENTO|4194,88
2069517|20100129028|Por Mora|Bien|INSTITUTO NACIONAL DE SALUD DEL NIÑO|13/09/21|Por 2 dias de retraso en la ejecucion del contrato Memo 1750-OL-350-2021-UACBS-OL-INSN|1378,72
2013537|20490536907|Otra Penalidad|Obra|EMPRESA REGIONAL DE SERVICIO PÚBLICO DE ELECTRICIDAD ELECTRO SUR ESTE S.A.A.|14/02/17|PENALIDAD POR AUSENCIA DE RESIDENTE DE OBRAS|1049,85
2006816|20601613965|Por Mora|Servicio|MUNICIPALIDAD PROVINCIAL DE MOYOBAMBA|06/10/20|PENALIDAD POR RETRASO|434,44
2016241|20259040443|Por Mora|Bien|MUNICIPALIDAD DISTRITAL DE QUIRUVILCA|17/11/20|MAXIMO DE PENALIDAD - NO ENTREGO LOS BIENES|4127,4
2001912|10461694085|Por Mora|Servicio|POLICÍA NACIONAL DEL PERÚ - REGIÓN HUÁNUCO - SAN MARTÍN - UCAYALI|11/12/20|PENALIDAD|27749
2014151|20100018625|Por Mora|Bien|CENTRO NACIONAL DE ABASTECIMIENTO DE RECURSOS ESTRATEGICOS EN SALUD|21/12/20|CONTRATO N°045-2020|36,93
2014055|20513578416|Por Mora|Bien|CENTRO NACIONAL DE ABASTECIMIENTO DE RECURSOS ESTRATEGICOS EN SALUD|17/12/20|CONTRATO N° 034-2020|90
2010330|20541489259|Por Mora|Bien|GOBIERNO REGIONAL DE AYACUCHO-AGRICULTURA|24/11/20|penalidad por demora en la entrega de bienes|9260
2011676|20559912191|Otra Penalidad|Servicio|ZONA REGISTRAL N° V SEDE TRUJILLO|21/12/20|Aplicación por otras penalidades|11314,43
2027786|20551377149|Por Mora|Bien|AUTORIDAD DE TRANSPORTE URBANO PARA LIMA Y CALLAO|25/12/20|Penalidad por retrasos en las entregas parciales|24700
2000043|20601218250|Otra Penalidad|Servicio|ZONA REGISTRAL N° II SEDE CHICLAYO|14/12/20|Otras penalidades|430
2003450|20486484013|Otra Penalidad|Servicio|AUTORIDAD NACIONAL DEL SERVICIO CIVIL|31/12/20|OTRAS PENALIDADES|9648,98
2011320|10421291301|Otra Penalidad|Consultoría de Obra|MUNICIPALIDAD DISTRITAL DE HUARMACA|07/02/21|POR INCUMPLIMIENTO DE LA PRESENTACION DEL INFORME MENSUAL EN EL PLAZO REQUERIRO Y OTROS|6310,54
2023628|20523233981|Por Mora|Bien|POLICÍA NACIONAL DEL PERÚ - X REGIÓN TERRITORIAL CUSCO|28/12/20|Se aplica penalidad por 5 días de retraso en la entrega del bien materia de adquisición|7483,33
2025393|20504310613|Por Mora|Bien|POLICÍA NACIONAL DEL PERÚ - X REGIÓN TERRITORIAL CUSCO|31/12/20|INFORME LEGAL DE APLICACIÓN DE PENALIDAD POR MORA|27000
2023558|20506778426|Por Mora|Bien|GOBIERNO REGIONAL DE CAJAMARCA-EDUCACION CAJAMARCA|28/01/21|cálculo de penalidad en la ejecución de la prestación del contrato N°054-2020-GR.CAJ/DRE|15330,88
2039640|20600270002|Otra Penalidad|Bien|MUNICIPALIDAD DISTRITAL DE PATAPO|25/02/21|PENALIDAD POR INCUMPLIR CON LO OFERTADO|45899
2035314|20602352910|Otra Penalidad|Servicio|ZONA REGISTRAL N° V SEDE TRUJILLO|22/02/21|PENALIDAD POR FALTA O POR NO COBERTURA DE TURNO|2820,95
2039210|20487869105|Otra Penalidad|Servicio|ZONA REGISTRAL N° V SEDE TRUJILLO|23/03/21|PENALIDAD POR NO ENTREGA DE REGISTRO DE INICIO Y TERMINO DE RONDAS DE SUPERVISION|220
2019762|10421685253|Otra Penalidad|Obra|PROGRAMA NACIONAL DE INFRAESTRUCTURA EDUCATIVA UE 108 - PRONIED|26/07/21|"OTRAS PENALIDADES OBRA" Supuesto N° 12 (Presentación de cronograma)|660
2007302|20600353625|Por Mora|Servicio|MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS|10/12/20|PENALIDAD SEGUN INFORME N° 00165-2020-TABPF/ABAS/MPQ-U|94,61
2011999|20601665591|Por Mora|Obra|PROGRAMA NACIONAL DE INFRAESTRUCTURA EDUCATIVA UE 108 - PRONIED|14/07/21|2.- PENALIDAD POR MORA ENTREGA DE EXP TEC|456,41
2007152|20526894651|Por Mora|Servicio|MUNICIPALIDAD PROVINCIAL DE QUISPICANCHIS - URCOS|10/12/20|PENALIDAD SEGUN INFORME N° 00158-2020-TABPF/ABAS/MPQ-U|34,09
2021951|10479451171|Por Mora|Servicio|MUNICIPALIDAD DISTRITAL DE HUAYOPATA|09/04/21|PENALIDAD POR MORA |5600
2057002|20514325333|Por Mora|Bien|GOBIERNO REGIONAL DE HUANCAVELICA Sede Central|23/04/21|RETRASO INJUSTIFICADO EN LA ENTREGA DEL BIEN|42791,13
2010019|20485878018|Otra Penalidad|Obra|GOBIERNO REGIONAL DE HUANCAVELICA Sede Central|30/04/21|NUMERAL 05 DEL CONTRATO N° 087-2020/ORA|994,22
2031453|20600112229|Otra Penalidad|Obra|GOBIERNO REGIONAL DE HUANCAVELICA Sede Central|30/04/21|OTRAS PENALIDADES NUMERAL 03|3561,56
2026580|20454930917|Otra Penalidad|Obra|MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO|29/03/21|APLICAR LA PENALIDAD POR HABER PRESENTADO SU INFORME MENSUAL SIN FACTURA  CORRESPONDIENTE A LA VALORIZACION 03|1100
2030511|20524480850|Por Mora|Servicio|SERVICIO DE ADMINISTRACION TRIBUTARIA - LIMA|13/04/21|PENALIDAD POR MORA|27562,2
2024810|10181415105|Por Mora|Servicio|GOBIERNO REGIONAL DE LAMBAYEQUE - PROYECTO ESPECIAL OLMOS - TINAJONES|03/06/21|Presentación de 23 días de retraso la presentación del Informe Final, el que contiene el levantamiento de las observaciones.|25000
2023998|10099903886|Por Mora|Servicio|GOBIERNO REGIONAL DE LAMBAYEQUE - PROYECTO ESPECIAL OLMOS - TINAJONES|07/01/21|presenta un (5) días de retraso, en la presentación del Primer Informe. |4400
2026030|10407199231|Otra Penalidad|Consultoría de Obra|MUNICIPALIDAD PROVINCIAL DE ISLAY - MOLLENDO|26/08/21|APLICAR PENALIDAD POR DEMORA EN LA PRESENTACION DE INFORMES |530,86
2040573|20450317480|Por Mora|Servicio|MINISTERIO PUBLICO-GERENCIA ADMINISTRATIVA DE SAN MARTIN|03/06/21|POR 801 ATRASOS EN LOS ENVIOS DE SOBRES AL DESTINATARIO FINAL - MARZO 2021|841,25
2040573|20450317480|Por Mora|Servicio|MINISTERIO PUBLICO-GERENCIA ADMINISTRATIVA DE SAN MARTIN|17/06/21|POR 556 ATRASOS EN LOS ENVIOS DE SOBRES AL DESTINATARIO FINAL - ABRIL 2021|567,22
2002674|20568394888|Otra Penalidad|Servicio|MUNICIPALIDAD PROVINCIAL DE HUANCAVELICA|28/02/21|NO PRESENTAR OPORTUNAMENTE LOS INFORMES O NO SUBSANAR LAS OBSERVACIONES EFECTUADAS POR EL INSPECTOR DENTRO DEL PLAZO|1075
2011942|20511772312|Otra Penalidad|Servicio|PROGRAMA NACIONAL DE TELECOMUNICACIONES|25/06/21|POR TURNOS CONTINUOS, TARDANZA Y PUESTO NO CUBIERTO|1200
2062163|20601324815|Por Mora|Bien|GOBIERNO REGIONAL DE CAJAMARCA - UNIDAD DE GESTION EDUCATIVA LOCAL CAJAMARCA|16/07/21|PENALIADA POR MORA POR UN MAXIMO DEL 10% DEL CONTRATO|29585,6
2010157|20601701503|Por Mora|Servicio|ZONA REGISTRAL NRO XIV SEDE AYACUCHO|18/03/21|Penalidad por mora correspondiente al mes de enero|130,51
2010157|20601701503|Por Mora|Servicio|ZONA REGISTRAL NRO XIV SEDE AYACUCHO|18/03/21|Penalidad por mora- correspondiente al mes de febrero|1148,56
2010157|20601701503|Otra Penalidad|Servicio|ZONA REGISTRAL NRO XIV SEDE AYACUCHO|26/04/21|otras penalidades - correspondiente al mes de marzo|121
2010157|20601701503|Otra Penalidad|Servicio|ZONA REGISTRAL NRO XIV SEDE AYACUCHO|22/07/21|otras penalidades - correspondiente al mes de junio|770
2000378|20490234137|Otra Penalidad|Servicio|ZONA REGISTRAL NRO XIV SEDE AYACUCHO|02/02/21|Otras penalidades - correspondiente al mes de diciembre|1100
2000378|20490234137|Otra Penalidad|Servicio|ZONA REGISTRAL NRO XIV SEDE AYACUCHO|19/03/21|Otras penalidades - correspondiente al mes de febrero|1540
2015163|10410819975|Por Mora|Consultoría de Obra|PROGRAMA DE DESARROLLO PRODUCTIVO AGRARIO RURAL - AGRO RURAL|24/05/21|APLICACIÓN DE LA PENALIDAD POR CONTINUACIÓN DE OBSERVACIONES (SEGÚN INFORME N° 012-2021-KLEFP-SMP y LITERAL b) DEL NUMERAL 23 DE LOS TDR)|5811,26
